CODE,DAY,MONTH,YEAR,VALUE,TYPE
FUNCEX12_XPDIV2N12,1,5,2010,80.43,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2010,82.53,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2010,88.12,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2010,90.26,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2010,101.23,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2010,96.9,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2010,89.37,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2010,93.36,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2011,114.84,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2011,95.37,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2011,93.05,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2011,94.69,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2011,97.89,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2011,91.77,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2011,101.81,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2011,98.87,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2011,106.62,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2011,106.56,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2011,110.4,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2011,110.65,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2012,123.86,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2012,106.74,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2012,108.11,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2012,111.96,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2012,123.07,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2012,113.31,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2012,106.47,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2012,107.22,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2012,115.96,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2012,101.44,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2012,107.82,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2012,106.84,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2013,139.99,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2013,111.42,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2013,99.02,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2013,97.95,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2013,110.48,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2013,113.85,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2013,90.21,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2013,117.35,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2013,114.15,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2013,108.75,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2013,103.12,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2013,98.42,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2014,143.02,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2014,106.82,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2014,107.75,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2014,107.91,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2014,114.23,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2014,116.18,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2014,99.77,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2014,117.42,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2014,122.29,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2014,111.61,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2014,104.03,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2014,106.08,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2015,148.47,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2015,109.0,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2015,101.82,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2015,100.56,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2015,107.22,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2015,101.39,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2015,93.16,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2015,101.92,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2015,103.4,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2015,95.46,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2015,107.52,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2015,101.0,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2016,122.53,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2016,107.93,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2016,92.84,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2016,96.66,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2016,98.77,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2016,101.51,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2016,98.89,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2016,118.28,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2016,104.76,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2016,99.55,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2016,107.79,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2016,91.85,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2017,117.02,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2017,103.76,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2017,97.1,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2017,97.31,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2017,100.14,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2017,103.63,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2017,93.49,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2017,99.52,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2017,104.01,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2017,94.85,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2017,105.25,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2017,92.7,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2018,90.94,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2018,116.1,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2018,104.19,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2018,101.57,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2018,111.07,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2018,101.82,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2018,101.09,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2018,95.65,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2018,90.65,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2018,99.93,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2018,102.33,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2018,84.66,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2019,101.57,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2019,110.5,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2019,97.24,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2019,108.12,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2019,108.34,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2019,116.94,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2019,93.85,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2019,96.89,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2019,130.73,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2019,102.61,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2019,89.48,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2019,92.15,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2020,115.73,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2020,97.08,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2020,96.84,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2020,90.05,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2020,99.95,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2020,88.99,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2020,94.35,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2020,89.03,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2020,103.86,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2020,95.05,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2020,91.77,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2020,86.07,VALUE (-)
FUNCEX12_XPDIV2N12,1,1,2021,94.4,VALUE (-)
FUNCEX12_XPDIV2N12,1,2,2021,104.73,VALUE (-)
FUNCEX12_XPDIV2N12,1,3,2021,98.0,VALUE (-)
FUNCEX12_XPDIV2N12,1,4,2021,88.7,VALUE (-)
FUNCEX12_XPDIV2N12,1,5,2021,94.65,VALUE (-)
FUNCEX12_XPDIV2N12,1,6,2021,102.55,VALUE (-)
FUNCEX12_XPDIV2N12,1,7,2021,97.36,VALUE (-)
FUNCEX12_XPDIV2N12,1,8,2021,101.95,VALUE (-)
FUNCEX12_XPDIV2N12,1,9,2021,99.33,VALUE (-)
FUNCEX12_XPDIV2N12,1,10,2021,79.34,VALUE (-)
FUNCEX12_XPDIV2N12,1,11,2021,96.21,VALUE (-)
FUNCEX12_XPDIV2N12,1,12,2021,99.79,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2000,61.51,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2000,65.52,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2000,67.31,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2000,67.46,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2000,68.51,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2000,68.93,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2000,69.19,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2000,68.39,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2000,67.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2000,67.14,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2000,68.49,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2000,68.05,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2001,69.05,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2001,70.19,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2001,72.22,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2001,72.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2001,72.66,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2001,74.49,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2001,70.74,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2001,73.56,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2001,72.74,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2001,76.45,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2001,70.41,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2001,75.35,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2002,78.86,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2002,112.22,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2002,131.32,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2002,130.16,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2002,132.17,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2002,127.7,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2002,131.6,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2002,116.69,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2002,108.82,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2002,103.31,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2002,106.68,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2002,108.7,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2003,98.33,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2003,87.66,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2003,83.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2003,80.52,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2003,77.98,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2003,80.7,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2003,78.95,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2003,81.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2003,77.93,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2003,74.11,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2003,68.14,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2003,73.09,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2004,79.25,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2004,76.17,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2004,79.46,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2004,96.04,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2004,106.31,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2004,106.63,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2004,118.15,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2004,123.99,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2004,90.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2004,78.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2004,74.74,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2004,78.0,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2005,96.21,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2005,107.22,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2005,87.81,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2005,91.38,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2005,97.01,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2005,102.45,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2005,107.75,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2005,107.97,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2005,93.72,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2005,91.71,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2005,97.82,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2005,90.41,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2006,99.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2006,105.08,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2006,103.37,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2006,102.9,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2006,96.79,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2006,101.51,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2006,118.15,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2006,117.02,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2006,126.55,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2006,133.52,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2006,141.21,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2006,152.59,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2007,122.77,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2007,115.91,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2007,119.95,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2007,112.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2007,125.47,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2007,129.71,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2007,121.03,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2007,127.56,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2007,122.96,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2007,121.57,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2007,134.01,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2007,144.24,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2008,157.27,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2008,169.46,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2008,168.89,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2008,170.16,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2008,179.99,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2008,222.06,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2008,233.21,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2008,240.28,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2008,243.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2008,282.92,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2008,288.52,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2008,290.2,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2009,223.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2009,193.05,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2009,170.95,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2009,146.82,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2009,147.12,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2009,175.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2009,188.2,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2009,189.5,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2009,198.64,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2009,182.11,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2009,167.91,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2009,150.1,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2010,144.11,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2010,133.32,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2010,130.55,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2010,123.81,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2010,163.46,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2010,164.91,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2010,189.56,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2010,210.43,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2010,213.89,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2010,198.16,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2010,191.82,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2010,192.87,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2011,190.16,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2011,196.83,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2011,196.75,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2011,217.14,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2011,229.02,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2011,233.11,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2011,233.87,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2011,237.07,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2011,235.26,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2011,235.15,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2011,201.95,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2011,182.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2012,171.18,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2012,167.89,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2012,169.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2012,172.23,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2012,176.93,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2012,179.9,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2012,179.71,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2012,172.11,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2012,153.37,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2012,143.16,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2012,141.76,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2012,151.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2013,158.35,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2013,176.87,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2013,188.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2013,186.08,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2013,189.42,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2013,172.07,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2013,158.53,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2013,149.03,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2013,167.54,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2013,172.61,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2013,170.2,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2013,171.83,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2014,170.24,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2014,167.09,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2014,163.49,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2014,146.03,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2014,146.13,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2014,137.49,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2014,120.24,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2014,120.29,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2014,118.76,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2014,106.26,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2014,106.37,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2014,95.4,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2015,93.62,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2015,90.15,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2015,82.67,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2015,73.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2015,64.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2015,70.74,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2015,76.27,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2015,66.78,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2015,66.22,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2015,65.82,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2015,63.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2015,60.39,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2016,52.76,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2016,48.72,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2016,53.5,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2016,66.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2016,77.93,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2016,74.11,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2016,68.14,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2016,73.09,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2016,79.25,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2016,76.17,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2016,79.46,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2016,96.04,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2017,106.31,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2017,106.63,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2017,118.15,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2017,123.99,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2017,90.65,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2017,78.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2017,74.74,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2017,78.0,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2017,96.21,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2017,107.22,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2017,87.81,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2017,91.38,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2018,97.01,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2018,102.45,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2018,107.75,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2018,107.97,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2018,93.72,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2018,91.71,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2018,97.82,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2018,90.41,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2018,99.8,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2018,105.08,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2018,103.37,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2018,102.9,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2019,96.79,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2019,101.51,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2019,118.15,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2019,117.02,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2019,126.55,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2019,133.52,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2019,141.21,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2019,152.59,VALUE (-)
FUNCEX12_XPEMM2N12,1,9,2019,122.77,VALUE (-)
FUNCEX12_XPEMM2N12,1,10,2019,115.91,VALUE (-)
FUNCEX12_XPEMM2N12,1,11,2019,119.95,VALUE (-)
FUNCEX12_XPEMM2N12,1,12,2019,112.58,VALUE (-)
FUNCEX12_XPEMM2N12,1,1,2020,125.47,VALUE (-)
FUNCEX12_XPEMM2N12,1,2,2020,129.71,VALUE (-)
FUNCEX12_XPEMM2N12,1,3,2020,121.03,VALUE (-)
FUNCEX12_XPEMM2N12,1,4,2020,127.56,VALUE (-)
FUNCEX12_XPEMM2N12,1,5,2020,122.96,VALUE (-)
FUNCEX12_XPEMM2N12,1,6,2020,121.57,VALUE (-)
FUNCEX12_XPEMM2N12,1,7,2020,134.01,VALUE (-)
FUNCEX12_XPEMM2N12,1,8,2020,144.24,VALUE (-)
