CODE1,CODE2,CORRELATION,DELAY
BM12_DINGFN12,BM12_DTGFN12,0.9126329619988988,6
FUNCEX12_MVMETBAS2N12,BPAG12_SERTRANSD12,0.9126326417662196,-1
FUNCEX12_MPCAL2N12,FUNCEX12_MVMOV2N12,0.91263159569559,4
ABATE12_ABQUSU12,FUNCEX12_XQB12,0.912607792710088,-12
PAN12_MTV12,PAN12_XTV12,0.9126075615898426,-2
BPAG12_BCM12,PAN12_XTV12,0.9126075615898426,-2
BPAG12_BCX12,PAN12_MTV12,0.9126075615898426,2
BPAG12_BCM12,BPAG12_BCX12,0.9126075615898426,-2
ABATE12_ABQUSU12,FUNCEX12_MVPES2N12,0.9125888567760544,12
ELETRO12_CEEOUT12,IFS12_BEEFB12,0.9125812765352,-10
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.9125476660780144,-11
ELETRO12_CEET12,BPAG12_SEROUTROSD12,0.9125432037177236,1
ELETRO12_CEECOM12,BPAG12_SEROUTROSD12,0.9125429314375704,-1
ANP12_CALCO12,ELETRO12_CEET12,0.912533385783614,-11
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MVMNM2N12,0.912524487103646,-1
ELETRO12_CEERES12,IGP12_IGPOG12,0.9125225390717772,11
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9125035452049745,12
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9125017662009342,4
FUNCEX12_MVMET2N12,FUNCEX12_XPB12,0.9124975446388904,1
FUNCEX12_MPAL2N12,FUNCEX12_MVMAQINF2N12,0.9124956258256648,-4
FUNCEX12_MVVEIC2N12,FUNCEX12_XPM12,0.9124939766967948,5
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.9124895292327584,-2
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPS12,0.9124808816756133,-1
FUNCEX12_MVAL2N12,BPAG12_SEROUTROSR12,0.9124788922905644,1
BM12_DINGFN12,IGP12_IGPF12,0.9124772046220054,-2
FUNCEX12_MVPLAS2N12,FUNCEX12_XPM12,0.9124665900147024,-6
FUNCEX12_MPCAL2N12,FUNCEX12_MQDIV2N12,0.9124592838731688,-12
FUNCEX12_MDPT12,FUNCEX12_MPPLAS2N12,0.912445649653954,8
ELETRO12_CEET12,FUNCEX12_XQFARM2N12,0.9124452367277658,-10
FUNCEX12_MPQUIM2N12,FUNCEX12_XPS12,0.912444854839513,2
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.9124413439296524,4
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.9124363501732808,3
ELETRO12_CEERES12,IGP12_IGPF12,0.9124344170776852,4
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.9124338333484596,-10
FUNCEX12_MDQT12,BPAG12_SERTRANSD12,0.9124324414608423,1
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9124219639915468,-4
FUNCEX12_XPM12,FUNCEX12_XVQUIM2N12,0.9124190820977705,-10
FUNCEX12_MPMAD2N12,FUNCEX12_MQDIV2N12,0.9124173477114892,7
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9124105227584316,7
FUNCEX12_MPAL2N12,BPAG12_SERTRANSD12,0.9123820152321936,2
FUNCEX12_MPAL2N12,FUNCEX12_XVQUIM2N12,0.9123817824750778,-7
FUNCEX12_MVMAQEQU2N12,BPAG12_SERTRANSD12,0.9123641427922412,-1
FUNCEX12_MDPT12,FUNCEX12_XPB12,0.9123605132524292,-8
FUNCEX12_MPAL2N12,FUNCEX12_MVAL2N12,0.9123601354595308,2
FUNCEX12_MQPLAS2N12,FUNCEX12_MVAL2N12,0.9123538637929192,-1
ELETRO12_CEEIND12,FUNCEX12_XVQUIM2N12,0.9123303506672186,-1
BM12_DINGFN12,IGP12_IGPF12,0.9123149186778708,-1
FUNCEX12_MQMNM2N12,BPAG12_SERTRANSD12,0.9123139696904284,-2
FUNCEX12_MDPT12,FUNCEX12_MVMAQINF2N12,0.9123119590188572,2
ANP12_CALCO12,ELETRO12_CEEOUT12,0.9123104835764612,4
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.912310296743695,9
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9122906055730172,3
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.912281039893802,6
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9122804742030096,-2
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.9122786831559158,-12
ELETRO12_CEEIND12,FUNCEX12_XPS12,0.9122663962545032,2
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9122496901985492,-6
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.9122428485629752,10
ABATE12_ABQUSU12,ELETRO12_CEET12,0.9122361209432056,-9
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.9122277023825396,3
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.912226001783761,-5
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9122169501627616,12
ELETRO12_CEET12,FUNCEX12_XQFARM2N12,0.9122064949323968,-11
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9121763691736392,-7
ELETRO12_CEETCOM12,ABATE12_ABPESU12,0.9121746550146776,4
ELETRO12_CEEOUT12,FUNCEX12_MPCAL2N12,0.912170263639758,2
FUNCEX12_MVMET2N12,BPAG12_SERR12,0.9121389600322382,3
FUNCEX12_MVVEIC2N12,FUNCEX12_XPT12,0.9121353308053222,-6
FUNCEX12_MPAL2N12,FUNCEX12_XVPLAS2N12,0.912125562957135,-6
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9121249185367608,-3
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.9121233100624396,12
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.9121173496337692,5
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.9121098684433636,-9
FUNCEX12_MQMET2N12,FUNCEX12_MVDIV2N12,0.9121049435824394,-2
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9120979705068496,10
FUNCEX12_MVMET2N12,FUNCEX12_MVVEIC2N12,0.9120963293076896,2
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.9120776207092472,2
FUNCEX12_MPAL2N12,FUNCEX12_MQPLAS2N12,0.9120742749387388,2
FUNCEX12_MQPLAS2N12,BPAG12_BCX12,0.91206990901822,-1
FUNCEX12_MQPLAS2N12,PAN12_XTV12,0.91206990901822,-1
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.912068042968346,2
FUNCEX12_XPEPET2N12,FUNCEX12_XPPETCOMB2N12,0.9120531670216324,1
ELETRO12_CEECOM12,FUNCEX12_MPMAD2N12,0.9120498933962728,1
ELETRO12_CEETCOM12,FUNCEX12_XQPAP2N12,0.9120244385051036,3
FUNCEX12_MPAL2N12,FUNCEX12_MVMET2N12,0.9120204320961974,-4
FUNCEX12_TTR12,FUNCEX12_XPT12,0.9120069994930372,6
ABATE12_ABPESU12,IGP12_IPAA12,0.9120069253881417,4
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9119971673468978,11
FUNCEX12_MPBEB2N12,FUNCEX12_MPQUIM2N12,0.9119941795957742,3
FUNCEX12_XPM12,FUNCEX12_XVPLAS2N12,0.911986898145792,-9
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.911972946826497,-1
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9119639299099016,3
FUNCEX12_MPAL2N12,BPAG12_BCX12,0.9119449563092348,-3
FUNCEX12_MPAL2N12,PAN12_XTV12,0.9119449563092348,-3
FUNCEX12_TTR12,FUNCEX12_XPB12,0.911930371638954,6
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9119235125180764,-7
FUNCEX12_MQFARM2N12,IGP12_IPAI12,0.9119212156148852,3
FUNCEX12_XQFARM2N12,BPAG12_SEROUTROSD12,0.9119136669131837,3
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVPLAS2N12,0.9118992765600112,-2
FUNCEX12_MVDIV2N12,PAN12_MTV12,0.911889811470848,1
FUNCEX12_MVDIV2N12,BPAG12_BCM12,0.911889811470848,1
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.911883203150948,7
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.9118789514989698,-5
FUNCEX12_MPAL2N12,FUNCEX12_MVAL2N12,0.91186916633823,-1
ANP12_CDEPET12,FUNCEX12_MVAL2N12,0.9118678554025405,-11
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9118618922057924,-8
ELETRO12_CEETCOM12,IGP12_IPAA12,0.9118609798240866,3
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9118285735349289,9
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9118223385943937,11
FUNCEX12_MPMETBAS2N12,FUNCEX12_XVPLAS2N12,0.9118193421371572,3
FUNCEX12_MPAL2N12,FUNCEX12_MPBEB2N12,0.9118146758168756,1
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.911797581380704,2
ABATE12_ABQUSU12,IGP12_IPAA12,0.9117947806409492,6
FUNCEX12_MDPT12,FUNCEX12_MVMAQINF2N12,0.9117917237300608,-4
FUNCEX12_MPPLAS2N12,FUNCEX12_XPB12,0.9117605293183724,-2
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9117569915065544,9
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9117547687934554,6
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.9117429608045472,3
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9117235090315374,5
ABATE12_ABQUSU12,ELETRO12_CEET12,0.911718400718534,-4
FUNCEX12_MQMET2N12,FUNCEX12_MVMNM2N12,0.9117155682262086,1
FUNCEX12_MPQUIM2N12,FUNCEX12_XPS12,0.9117054857261568,-9
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9116916371729648,-5
FUNCEX12_MVMETBAS2N12,BPAG12_BCM12,0.9116774522818492,-1
FUNCEX12_MVMETBAS2N12,PAN12_MTV12,0.9116774522818492,-1
FUNCEX12_MPAL2N12,BPAG12_SEROUTROSR12,0.9116491290909482,7
ELETRO12_CEERES12,FUNCEX12_MQPES2N12,0.911646724382976,4
FUNCEX12_MPMAD2N12,FUNCEX12_MQDIV2N12,0.9116402268571556,5
FUNCEX12_MVPLAS2N12,FUNCEX12_XPT12,0.9116360264053,-6
FUNCEX12_MPAGP2N12,FUNCEX12_MPBEB2N12,0.9116345052675776,10
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9116329502641822,3
FUNCEX12_MPAGP2N12,FUNCEX12_MVVEIC2N12,0.911620739360238,1
ELETRO12_CEECOM12,BPAG12_SEROUTROSD12,0.911617340538724,-4
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9116144417785592,2
FUNCEX12_MQPES2N12,IGP12_IGPF12,0.911612592667992,-4
FUNCEX12_MPAL2N12,FUNCEX12_MQTEXT2N12,0.9116047245065784,-2
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9116001630182492,10
FUNCEX12_MQDIV2N12,FUNCEX12_MVFARM2N12,0.9115658858749984,-5
FUNCEX12_XQFARM2N12,BPAG12_SEROUTROSD12,0.9115597782126712,-8
FUNCEX12_MQMET2N12,FUNCEX12_MQMNM2N12,0.911553209298563,-3
FUNCEX12_MPAGP2N12,FUNCEX12_MVMAQEQU2N12,0.9115434460091288,-1
ABATE12_ABQUSU12,FUNCEX12_MVPES2N12,0.9115366862145,9
FUNCEX12_MVMETBAS2N12,FUNCEX12_XPB12,0.911531323288438,3
FUNCEX12_MPPAP2N12,FUNCEX12_MPQUIM2N12,0.9115311242280014,-1
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9115177454482842,-1
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9115161019327276,-3
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9115057354029952,-1
ELETRO12_CEERES12,FUNCEX12_MPCAL2N12,0.9114945484435798,6
ELETRO12_CEEOUT12,IGP12_IGPF12,0.91143506855268,8
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.91142976847237,-12
FUNCEX12_MQMAQEQU2N12,FUNCEX12_XPT12,0.9114193186147356,-4
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9114086248932988,-11
FUNCEX12_MVMET2N12,FUNCEX12_XPT12,0.9114004996309668,-7
ELETRO12_CEETCOM12,ABATE12_ABPESU12,0.9114003737504318,-3
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.911389003600657,9
ELETRO12_CEET12,BPAG12_SEROUTROSD12,0.911383956451565,2
FUNCEX12_MDQT12,BPAG12_BCX12,0.9113793518490272,-1
FUNCEX12_MDQT12,PAN12_XTV12,0.9113793518490272,-1
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVVEIC2N12,0.9113723706324997,2
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.911369645607648,-2
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQELET2N12,0.911367688093516,-2
FUNCEX12_MVPLAS2N12,FUNCEX12_XPB12,0.9113454691197772,-5
FUNCEX12_MPAL2N12,BPAG12_BCM12,0.9113445181669568,4
FUNCEX12_MPAL2N12,PAN12_MTV12,0.9113445181669568,4
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9113368524700384,-7
FUNCEX12_MQDIV2N12,BPAG12_SEROUTROSD12,0.911312869574095,4
FUNCEX12_MPQUIM2N12,FUNCEX12_XVQUIM2N12,0.911312826177518,-3
FUNCEX12_MPAGP2N12,FUNCEX12_MPQUIM2N12,0.9112991088617032,7
ANP12_CDEPET12,BPAG12_SEROUTROSD12,0.9112960484252912,-10
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.9112948208673036,10
FUNCEX12_MVMNM2N12,FUNCEX12_XPT12,0.9112898100731358,-9
ELETRO12_CEERES12,FUNCEX12_MQPES2N12,0.9112842465680492,-10
FUNCEX12_MVVEIC2N12,FUNCEX12_XPS12,0.9112794603355912,-3
FUNCEX12_MPCAL2N12,FUNCEX12_MVDIV2N12,0.9112787326988347,-5
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9112635627006228,3
FUNCEX12_MVAL2N12,FUNCEX12_MVPLAS2N12,0.9112360089027888,2
ABATE12_ABQUSU12,FUNCEX12_MVPES2N12,0.9112239484055916,7
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9112116270727284,4
FUNCEX12_XPB12,PAN12_MTV12,0.9112048833428256,4
FUNCEX12_XPB12,BPAG12_BCM12,0.9112048833428256,4
FUNCEX12_MPMAD2N12,FUNCEX12_MQDIV2N12,0.9112015151309268,-1
FUNCEX12_MVPLAS2N12,BPAG12_SERTRANSD12,0.911199459782189,-4
FUNCEX12_XQFARM2N12,BPAG12_SEROUTROSD12,0.9111994369829196,5
ELETRO12_CEET12,IFS12_BEEFB12,0.9111737213501492,6
FUNCEX12_MVMET2N12,FUNCEX12_XPB12,0.911168312447706,-5
FUNCEX12_MQMNM2N12,FUNCEX12_XPB12,0.9111669736044696,-6
FUNCEX12_TTR12,FUNCEX12_XPT12,0.9111666469408736,-1
FUNCEX12_MPAGP2N12,FUNCEX12_MPBEB2N12,0.9111650119481296,1
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9111602478317414,1
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9111583162741476,-11
FUNCEX12_MVTEXT2N12,FUNCEX12_MVVEIC2N12,0.9111560185509848,-1
FUNCEX12_MPPLAS2N12,FUNCEX12_XPM12,0.911148541394677,-8
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9111444830425508,-2
ELETRO12_CEERES12,IGP12_IGPF12,0.9111388132112817,11
FUNCEX12_MVDIV2N12,BPAG12_SEROUTROSD12,0.9111352641185916,1
FUNCEX12_MPCAL2N12,BPAG12_SEROUTROSD12,0.9111267287002588,-12
FUNCEX12_MQFARM2N12,IGP12_IPAI12,0.9111260845441156,-8
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9111033876476484,7
ANP12_CDEPET12,FUNCEX12_MVMOV2N12,0.9110983702840528,2
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9110924992618032,8
FUNCEX12_MQMNM2N12,FUNCEX12_XPT12,0.911091352720682,-5
ABATE12_ABQUSU12,FUNCEX12_MVPES2N12,0.9110907659122004,5
FUNCEX12_MDPT12,BPAG12_BCM12,0.9110873480393932,1
FUNCEX12_MDPT12,PAN12_MTV12,0.9110873480393932,1
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.9110831488616492,12
FUNCEX12_MVDIV2N12,BPAG12_SEROUTROSR12,0.9110803717648548,-8
FUNCEX12_MPMAD2N12,FUNCEX12_MQDIV2N12,0.9110563370706316,1
FUNCEX12_MDQT12,FUNCEX12_MVMNM2N12,0.9110348912346976,3
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9110107630395312,-2
BM12_DINGFN12,ELETRO12_CEEOUT12,0.910986346770086,-5
ABATE12_ABQUSU12,FUNCEX12_MQDIV2N12,0.9109487980393608,3
ANP12_CALCO12,ELETRO12_CEERES12,0.9109425006573714,5
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9109402700576232,-3
ANP12_CALCO12,ELETRO12_CEET12,0.9109332190986272,-9
FUNCEX12_MQPES2N12,IGP12_IGPF12,0.9109248956650589,-3
FUNCEX12_MQPLAS2N12,BPAG12_SEROUTROSD12,0.9109201359059516,-1
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9109130251750216,9
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQELET2N12,0.9108934702603124,2
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPS12,0.9108829294566048,-5
FUNCEX12_MDPT12,FUNCEX12_XVPLAS2N12,0.9108808221617748,-10
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.9108696636794756,-9
FUNCEX12_XVFARM2N12,BPAG12_SERR12,0.9108666628924564,-3
FUNCEX12_XPS12,FUNCEX12_XVPLAS2N12,0.9108663097537192,-4
FUNCEX12_XPT12,BPAG12_BCM12,0.9108481635150264,-3
FUNCEX12_XPT12,PAN12_MTV12,0.9108481635150264,-3
FUNCEX12_MVMETBAS2N12,FUNCEX12_XPT12,0.9108431334535474,4
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.91084060757741,-12
ELETRO12_CEECOM12,BPAG12_SEROUTROSD12,0.9108298638675112,-12
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9108247659699952,8
FUNCEX12_MPAGP2N12,FUNCEX12_MPAL2N12,0.9108138001342352,-4
FUNCEX12_MVTEXT2N12,PAN12_MTV12,0.9107873125070384,1
FUNCEX12_MVTEXT2N12,BPAG12_BCM12,0.9107873125070384,1
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9107853919841962,-1
FUNCEX12_MVMET2N12,BPAG12_SERTRANSD12,0.9107668036120584,-4
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPT12,0.910762546023566,-8
ELETRO12_CEEIND12,FUNCEX12_MPMETBAS2N12,0.910753081522239,6
FUNCEX12_MDPT12,PAN12_MTV12,0.9107388141368404,-2
FUNCEX12_MDPT12,BPAG12_BCM12,0.9107388141368404,-2
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.9107291497145652,-12
ELETRO12_CEET12,IFS12_BEEFB12,0.9107285588248364,9
FUNCEX12_MQPLAS2N12,BPAG12_SERR12,0.910725914001869,2
FUNCEX12_MVVEIC2N12,FUNCEX12_XPB12,0.9107092308881528,-5
FUNCEX12_MPQUIM2N12,FUNCEX12_XVQUIM2N12,0.9106904697491336,-2
FUNCEX12_MVFARM2N12,FUNCEX12_MVQUIM2N12,0.9106824419960772,1
FUNCEX12_MQTEXT2N12,FUNCEX12_MVAL2N12,0.9106824249944104,2
FUNCEX12_XPM12,PAN12_MTV12,0.910681946937156,3
FUNCEX12_XPM12,BPAG12_BCM12,0.910681946937156,3
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.9106615164121022,9
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9106528427378844,-8
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.91063972187817,8
FUNCEX12_MPMAD2N12,FUNCEX12_MQDIV2N12,0.9106389891337048,-3
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9106085965431912,-6
FUNCEX12_MDPT12,FUNCEX12_MPAGP2N12,0.9105939540993891,3
ABATE12_ABQUSU12,ELETRO12_CEET12,0.9105744839645996,12
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9105582536358492,5
ABATE12_ABQUSU12,FUNCEX12_MVPES2N12,0.9105550117059434,10
FUNCEX12_MQPES2N12,IGP12_IGPF12,0.910547153352998,-2
ELETRO12_CEEOUT12,IFS12_BEEFB12,0.9105316093626508,-9
ABATE12_ABQUSU12,ELETRO12_CEET12,0.910510415292728,1
ANP12_CDEPET12,FUNCEX12_MVAL2N12,0.9105104119154772,-10
FUNCEX12_MPAL2N12,BPAG12_SERR12,0.9105052841184624,10
ELETRO12_CEET12,FUNCEX12_MQPLAS2N12,0.9105047000496268,-4
FUNCEX12_MVMET2N12,BPAG12_SERR12,0.910476117621675,2
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9104641629920112,10
FUNCEX12_TTR12,FUNCEX12_XPS12,0.9104636895269052,2
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9104585011754048,-10
FUNCEX12_MDPT12,FUNCEX12_MVPLAS2N12,0.9104573519847584,-2
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9104488658802368,4
FUNCEX12_MVMET2N12,FUNCEX12_MVTEXT2N12,0.9104472031897256,-1
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9104462269619,6
FUNCEX12_MDQT12,FUNCEX12_MVQUIM2N12,0.9104461813700598,1
FUNCEX12_MDPT12,FUNCEX12_MVMET2N12,0.9104005925860664,-1
FUNCEX12_MPAL2N12,FUNCEX12_MVTEXT2N12,0.9103938864665512,4
ANP12_CALCO12,ELETRO12_CEERES12,0.910386840163682,12
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9103729761910196,11
FUNCEX12_MDQT12,FUNCEX12_MVDIV2N12,0.910369333460016,-1
FUNCEX12_MPAL2N12,FUNCEX12_XVPLAS2N12,0.910344425596484,-7
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9103370469798782,10
FUNCEX12_MPAL2N12,FUNCEX12_XVAL2N12,0.9103334967621368,-1
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPT12,0.9103292114305236,4
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9103271255875628,10
FUNCEX12_MQMET2N12,FUNCEX12_MQMNM2N12,0.9103176567359156,2
FUNCEX12_MDPT12,FUNCEX12_XVQUIM2N12,0.9103094865169942,-9
FUNCEX12_MVPES2N12,IFS12_POULTRY12,0.9103061773670268,-2
FUNCEX12_MPCAL2N12,FUNCEX12_MVMOV2N12,0.9103033381402126,6
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.9102962488278354,-11
FUNCEX12_MPAL2N12,PAN12_XTV12,0.910292479580947,1
FUNCEX12_MPAL2N12,BPAG12_BCX12,0.910292479580947,1
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQEQU2N12,0.9102911754658152,2
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.9102807976186912,3
ANP12_CALCO12,ELETRO12_CEEOUT12,0.9102700717207436,9
FUNCEX12_MPAGP2N12,FUNCEX12_MPQUIM2N12,0.9102601134384074,-1
ANP12_CALCO12,ELETRO12_CEET12,0.9102544878949363,-10
FUNCEX12_MVMOV2N12,FUNCEX12_MVPLAS2N12,0.9102522593351288,2
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.9102521142177056,1
FUNCEX12_MPCAL2N12,FUNCEX12_XQFARM2N12,0.9102482350964513,-1
FUNCEX12_MPAL2N12,BPAG12_SERTRANSD12,0.9102445415113304,-5
FUNCEX12_MQMET2N12,FUNCEX12_MVMNM2N12,0.9102214436432118,-3
ELETRO12_CEEIND12,FUNCEX12_XVQUIM2N12,0.9102130262647048,1
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9102032651488484,-8
ELETRO12_CEET12,FUNCEX12_MQPLAS2N12,0.9101857521963193,1
ELETRO12_CEECOM12,FUNCEX12_MPMAD2N12,0.910153242905008,-2
FUNCEX12_MVMNM2N12,FUNCEX12_MVTEXT2N12,0.9101390390991906,-6
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.910137303411072,-3
FUNCEX12_MQPES2N12,IGP12_IGPF12,0.9101080025676116,-1
ELETRO12_CEERES12,FUNCEX12_MPCAL2N12,0.910104629404617,-10
ELETRO12_CEECOM12,FUNCEX12_MVAL2N12,0.9100787023165512,-3
FUNCEX12_MQPES2N12,IGP12_IGPF12,0.9100700858249532,9
FUNCEX12_MVDIV2N12,FUNCEX12_MVTEXT2N12,0.9100643385309264,-2
ELETRO12_CEETIND12,IGP12_IPAA12,0.91006165741429,4
FUNCEX12_MVDIV2N12,BPAG12_SEROUTROSD12,0.910061030506764,-8
FUNCEX12_MVMET2N12,FUNCEX12_MVTEXT2N12,0.9100545206399228,-5
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9100494178043772,-2
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.910047520453051,4
FUNCEX12_MVMETBAS2N12,BPAG12_SERTRANSD12,0.910044698054726,3
ELETRO12_CEETCOM12,ABATE12_ABQUSU12,0.9100394336182256,-4
ELETRO12_CEEOUT12,IFS12_BEEFB12,0.9100393298948948,2
ELETRO12_CEEOUT12,FUNCEX12_XVPAP2N12,0.9100309549231914,-6
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9100182040013058,5
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPB12,0.9100141461609272,3
FUNCEX12_MQDIV2N12,FUNCEX12_MVQUIM2N12,0.9100131301410442,-1
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MVVEIC2N12,0.9100126980104496,-1
FUNCEX12_MVDIV2N12,BPAG12_SERR12,0.9100097124967894,-5
FUNCEX12_MDPT12,FUNCEX12_MVPLAS2N12,0.9100095938746494,2
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.9099938082581048,-10
FUNCEX12_MPAL2N12,FUNCEX12_MVMET2N12,0.9099930110554028,6
FUNCEX12_MQPLAS2N12,BPAG12_BCX12,0.909983903277816,-3
FUNCEX12_MQPLAS2N12,PAN12_XTV12,0.909983903277816,-3
FUNCEX12_MQPES2N12,IGP12_IGPOG12,0.9099646419539044,7
FUNCEX12_MPAGP2N12,FUNCEX12_MVMAQINF2N12,0.9099634564686514,1
FUNCEX12_MDPT12,FUNCEX12_XPB12,0.9099627092775976,3
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9099621463441788,4
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.9099511486271094,-4
FUNCEX12_MPCAL2N12,IFS12_BEEFB12,0.9099434307036128,-10
FUNCEX12_MPMETBAS2N12,FUNCEX12_XVPLAS2N12,0.9099263859450676,-3
FUNCEX12_MDPT12,FUNCEX12_MVMET2N12,0.9099205017417884,1
ABATE12_ABQUSU12,FUNCEX12_MVPES2N12,0.9099162892746564,3
